TimeStep,Elapsed_us,L_Gait_Index,R_Gait_Index,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RK_0,RK_1,RK_2,RK_3,RK_4,RK_5,RK_6,RK_7,LK_0,LK_1,LK_2,LK_3,LK_4,LK_5,LK_6,LK_7,LH_0,LH_1,LH_2,LH_3,LH_4,LH_5,LH_6,LH_7
310,10693831.0,0.0,50.0,255.0,233.0,0.0,0.0,0.0,56.0,33.0,0.0,0.0,104.0,0.0,52.0,0.0,116.0,28.0,0.0,255.0,208.0,255.0,227.0,0.0,98.0,28.0,0.0,255.0,184.0,255.0,199.0,1.0,133.0,33.0,0.0
315,10704728.0,0.0,50.0,255.0,233.0,0.0,0.0,0.0,56.0,33.0,0.0,0.0,104.0,0.0,52.0,0.0,116.0,28.0,0.0,255.0,208.0,255.0,227.0,0.0,98.0,28.0,0.0,255.0,184.0,255.0,199.0,1.0,133.0,33.0,0.0
320,10715726.0,0.0,50.0,255.0,233.0,255.0,254.0,0.0,57.0,33.0,0.0,0.0,108.0,0.0,49.0,0.0,118.0,28.0,0.0,255.0,208.0,255.0,244.0,0.0,138.0,28.0,0.0,255.0,180.0,255.0,196.0,1.0,80.0,33.0,0.0
325,10726728.0,0.0,50.0,255.0,233.0,255.0,254.0,0.0,57.0,33.0,0.0,0.0,108.0,0.0,49.0,0.0,118.0,28.0,0.0,255.0,208.0,255.0,244.0,0.0,138.0,28.0,0.0,255.0,180.0,255.0,196.0,1.0,80.0,33.0,0.0
330,10737728.0,0.0,50.0,255.0,233.0,255.0,246.0,0.0,42.0,33.0,0.0,0.0,111.0,0.0,49.0,0.0,130.0,28.0,0.0,255.0,206.0,255.0,245.0,0.0,164.0,28.0,0.0,255.0,176.0,255.0,183.0,1.0,91.0,32.0,0.0
335,10748728.0,0.0,50.0,255.0,233.0,255.0,246.0,0.0,42.0,33.0,0.0,0.0,111.0,0.0,49.0,0.0,130.0,28.0,0.0,255.0,206.0,255.0,245.0,0.0,164.0,28.0,0.0,255.0,176.0,255.0,183.0,1.0,91.0,32.0,0.0
340,10759728.0,0.0,50.0,255.0,231.0,255.0,240.0,0.0,41.0,33.0,0.0,0.0,114.0,0.0,52.0,0.0,126.0,28.0,0.0,255.0,204.0,255.0,227.0,0.0,158.0,28.0,0.0,255.0,172.0,255.0,193.0,1.0,112.0,33.0,0.0
345,10770942.0,0.0,50.0,255.0,231.0,255.0,240.0,0.0,41.0,33.0,0.0,0.0,114.0,0.0,52.0,0.0,126.0,28.0,0.0,255.0,203.0,255.0,237.0,0.0,153.0,28.0,0.0,255.0,167.0,255.0,183.0,1.0,70.0,33.0,0.0
350,10781728.0,0.0,50.0,255.0,230.0,255.0,253.0,0.0,62.0,33.0,0.0,0.0,117.0,0.0,55.0,0.0,117.0,28.0,0.0,255.0,203.0,255.0,237.0,0.0,153.0,28.0,0.0,255.0,167.0,255.0,183.0,1.0,70.0,33.0,0.0
355,10792944.0,0.0,50.0,255.0,230.0,0.0,0.0,0.0,61.0,33.0,0.0,0.0,121.0,0.0,58.0,0.0,99.0,28.0,0.0,255.0,200.0,255.0,214.0,0.0,122.0,28.0,0.0,255.0,163.0,255.0,196.0,1.0,107.0,33.0,0.0
360,10803728.0,0.0,50.0,255.0,230.0,0.0,0.0,0.0,61.0,33.0,0.0,0.0,121.0,0.0,58.0,0.0,99.0,28.0,0.0,255.0,200.0,255.0,214.0,0.0,122.0,28.0,0.0,255.0,163.0,255.0,196.0,1.0,107.0,33.0,0.0
365,10814726.0,0.0,50.0,255.0,230.0,0.0,0.0,0.0,67.0,33.0,0.0,0.0,124.0,0.0,59.0,0.0,102.0,28.0,0.0,255.0,198.0,255.0,215.0,0.0,142.0,28.0,0.0,255.0,160.0,255.0,198.0,1.0,80.0,33.0,0.0
370,10825728.0,0.0,50.0,255.0,230.0,0.0,0.0,0.0,67.0,33.0,0.0,0.0,124.0,0.0,59.0,0.0,102.0,28.0,0.0,255.0,198.0,255.0,215.0,0.0,142.0,28.0,0.0,255.0,160.0,255.0,198.0,1.0,80.0,33.0,0.0
375,10836726.0,0.0,50.0,255.0,230.0,0.0,0.0,0.0,71.0,33.0,0.0,0.0,128.0,0.0,56.0,0.0,133.0,28.0,0.0,255.0,196.0,255.0,213.0,0.0,112.0,28.0,0.0,255.0,156.0,255.0,193.0,1.0,123.0,33.0,0.0
380,10847728.0,0.0,50.0,255.0,230.0,0.0,0.0,0.0,71.0,33.0,0.0,0.0,128.0,0.0,56.0,0.0,133.0,28.0,0.0,255.0,196.0,255.0,213.0,0.0,112.0,28.0,0.0,255.0,156.0,255.0,193.0,1.0,123.0,33.0,0.0
385,10858726.0,0.0,50.0,255.0,230.0,0.0,0.0,0.0,77.0,33.0,0.0,0.0,131.0,0.0,55.0,0.0,133.0,28.0,0.0,255.0,193.0,255.0,225.0,0.0,140.0,28.0,0.0,255.0,152.0,255.0,195.0,1.0,97.0,33.0,0.0
390,10869830.0,0.0,50.0,255.0,230.0,0.0,0.0,0.0,77.0,33.0,0.0,0.0,131.0,0.0,55.0,0.0,133.0,28.0,0.0,255.0,193.0,255.0,225.0,0.0,140.0,28.0,0.0,255.0,148.0,255.0,193.0,1.0,106.0,33.0,0.0
395,10880726.0,0.0,50.0,255.0,230.0,255.0,253.0,0.0,72.0,33.0,0.0,0.0,135.0,0.0,53.0,0.0,111.0,28.0,0.0,255.0,191.0,255.0,227.0,0.0,133.0,28.0,0.0,255.0,148.0,255.0,193.0,1.0,106.0,33.0,0.0
400,10891945.0,0.0,50.0,255.0,230.0,255.0,253.0,0.0,72.0,33.0,0.0,0.0,139.0,0.0,56.0,0.0,103.0,28.0,0.0,255.0,190.0,255.0,228.0,0.0,106.0,28.0,0.0,255.0,144.0,255.0,195.0,1.0,117.0,33.0,0.0
405,10902728.0,0.0,50.0,255.0,229.0,255.0,241.0,0.0,86.0,33.0,0.0,0.0,139.0,0.0,56.0,0.0,103.0,28.0,0.0,255.0,190.0,255.0,228.0,0.0,106.0,28.0,0.0,255.0,144.0,255.0,195.0,1.0,117.0,33.0,0.0
410,10913831.0,0.0,50.0,255.0,229.0,0.0,0.0,0.0,80.0,33.0,0.0,0.0,142.0,0.0,61.0,0.0,131.0,28.0,0.0,255.0,188.0,255.0,230.0,0.0,140.0,28.0,0.0,255.0,140.0,255.0,198.0,1.0,117.0,32.0,0.0
415,10924728.0,0.0,50.0,255.0,229.0,0.0,0.0,0.0,80.0,33.0,0.0,0.0,142.0,0.0,61.0,0.0,131.0,28.0,0.0,255.0,188.0,255.0,230.0,0.0,140.0,28.0,0.0,255.0,140.0,255.0,198.0,1.0,117.0,32.0,0.0
420,10935726.0,0.0,50.0,255.0,229.0,0.0,0.0,0.0,80.0,33.0,0.0,0.0,146.0,0.0,64.0,0.0,104.0,28.0,0.0,255.0,186.0,255.0,228.0,0.0,116.0,28.0,0.0,255.0,137.0,255.0,199.0,1.0,117.0,32.0,0.0
425,10946728.0,0.0,50.0,255.0,229.0,0.0,0.0,0.0,80.0,33.0,0.0,0.0,146.0,0.0,64.0,0.0,104.0,28.0,0.0,255.0,186.0,255.0,228.0,0.0,116.0,28.0,0.0,255.0,137.0,255.0,199.0,1.0,117.0,32.0,0.0
430,10957726.0,0.0,50.0,255.0,229.0,0.0,0.0,0.0,86.0,33.0,0.0,0.0,150.0,0.0,61.0,0.0,142.0,28.0,0.0,255.0,184.0,255.0,228.0,0.0,176.0,28.0,0.0,255.0,133.0,255.0,195.0,1.0,153.0,32.0,0.0
435,10968728.0,0.0,50.0,255.0,229.0,0.0,0.0,0.0,86.0,33.0,0.0,0.0,150.0,0.0,61.0,0.0,142.0,28.0,0.0,255.0,184.0,255.0,228.0,0.0,176.0,28.0,0.0,255.0,133.0,255.0,195.0,1.0,153.0,32.0,0.0
440,10979727.0,0.0,50.0,255.0,228.0,255.0,255.0,0.0,96.0,33.0,0.0,0.0,154.0,0.0,63.0,0.0,113.0,28.0,0.0,255.0,183.0,255.0,222.0,0.0,128.0,28.0,0.0,255.0,129.0,255.0,198.0,1.0,112.0,33.0,0.0
445,10990945.0,0.0,50.0,255.0,228.0,255.0,255.0,0.0,96.0,33.0,0.0,0.0,154.0,0.0,63.0,0.0,113.0,28.0,0.0,255.0,181.0,255.0,232.0,0.0,196.0,28.0,0.0,255.0,126.0,255.0,211.0,1.0,124.0,33.0,0.0
450,11001726.0,0.0,50.0,255.0,228.0,255.0,254.0,0.0,107.0,33.0,0.0,0.0,158.0,0.0,58.0,0.0,136.0,28.0,0.0,255.0,181.0,255.0,232.0,0.0,196.0,28.0,0.0,255.0,126.0,255.0,211.0,1.0,124.0,33.0,0.0
